2025-11-03 19:16:37,714 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,714 [INFO] Output Notebook: /app/eda_reports/batch_130_clean_EDA.ipynb
2025-11-03 19:16:37,720 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,721 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,723 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_131_clean.csv
2025-11-03 19:16:37,724 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,724 [INFO] Output Notebook: /app/eda_reports/batch_131_clean_EDA.ipynb
2025-11-03 19:16:37,731 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,731 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,733 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_132_clean.csv
2025-11-03 19:16:37,734 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,735 [INFO] Output Notebook: /app/eda_reports/batch_132_clean_EDA.ipynb
2025-11-03 19:16:37,745 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,746 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,756 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_133_clean.csv
2025-11-03 19:16:37,756 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,757 [INFO] Output Notebook: /app/eda_reports/batch_133_clean_EDA.ipynb
2025-11-03 19:16:37,764 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,765 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,767 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_134_clean.csv
2025-11-03 19:16:37,768 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,769 [INFO] Output Notebook: /app/eda_reports/batch_134_clean_EDA.ipynb
2025-11-03 19:16:37,789 [WARNING] Passed unknown parameter: input_path
2025-11-03 19:16:37,790 [ERROR] ❌ Erreur EDA: No kernel name found in notebook and no override provided.
2025-11-03 19:16:37,792 [INFO] 📊 Lancement EDA pour /app/data/clean/batch_135_clean.csv
2025-11-03 19:16:37,792 [INFO] Input Notebook:  /app/notebooks/eda_notebook.ipynb
2025-11-03 19:16:37,793 [INFO] Output Notebook: /app/eda_reports/batch_135_clean_EDA.ipynb
2025-11-03 19:16:37,800 [WARNING] Passed unknown parameter: input_path
